721;514;79;
726;511;76;
713;508;79;
720;508;80;
723;505;76;
716;506;78;
722;515;80;
718;507;78;
712;512;78;
720;510;77;
720;500;79;
719;505;79;
711;515;80;
728;491;80;
713;499;78;
707;496;80;
718;512;78;
719;504;80;
721;509;79;
720;515;77;
721;516;77;
718;513;78;
714;511;80;
723;504;82;
724;501;77;
717;498;75;
712;510;80;
720;503;77;
729;507;75;
724;509;83;
722;513;77;
713;520;80;
724;513;81;
713;521;78;
694;550;92;
629;457;103;
552;565;99;
483;587;97;
424;602;105;
379;606;116;
349;592;110;
347;601;112;
347;599;115;
350;599;114;
349;597;114;
345;600;110;
348;601;116;
347;597;116;
348;603;115;
350;605;112;
344;599;114;
348;604;113;
350;601;116;
346;611;115;
347;607;115;
349;604;115;
346;604;115;
350;609;110;
345;605;114;
347;595;114;
345;600;115;
348;607;115;
349;601;112;
344;611;114;
347;599;113;
348;594;113;
350;595;114;
343;605;113;
341;605;114;
339;597;110;
299;550;103;
206;457;103;
117;491;109;
61;455;115;
45;452;121;
43;464;119;
43;456;123;
44;457;123;
46;456;124;
44;449;122;
43;460;120;
44;463;122;
44;459;118;
43;463;122;
