57;602;82;
55;602;77;
57;602;82;
54;602;79;
56;602;78;
57;602;78;
55;602;79;
55;602;80;
55;602;80;
55;602;78;
54;602;79;
56;602;79;
57;602;80;
56;602;83;
56;602;79;
57;602;81;
56;602;80;
55;602;80;
57;602;81;
58;602;81;
59;602;83;
56;602;79;
56;602;82;
53;602;80;
53;602;79;
57;602;82;
54;602;80;
56;602;81;
54;602;82;
57;602;77;
59;602;78;
56;602;80;
54;602;78;
56;602;81;
55;602;79;
58;602;79;
55;602;81;
56;602;80;
58;602;82;
54;602;80;
56;602;80;
58;602;82;
57;602;79;
58;602;81;
55;602;80;
54;602;78;
58;602;80;
57;602;80;
56;602;79;
56;602;82;
54;602;83;
59;602;80;
57;602;79;
57;602;78;
58;602;82;
54;602;80;
57;602;82;
58;602;79;
58;602;79;
57;602;79;
54;602;82;
52;602;82;
56;602;81;
59;602;82;
54;602;83;
57;602;82;
57;602;82;
58;602;79;
56;602;80;
56;602;79;
54;602;81;
58;602;81;
54;602;80;
57;602;81;
57;602;82;
56;602;79;
58;602;79;
