597;796;81;
580;792;78;
583;797;82;
584;797;79;
579;801;77;
592;799;77;
589;797;80;
595;798;77;
595;808;81;
599;805;79;
599;797;82;
599;799;79;
597;800;79;
584;787;78;
583;800;76;
587;800;77;
584;810;79;
594;799;79;
600;802;79;
593;803;79;
596;813;79;
590;799;80;
597;799;78;
586;800;79;
590;804;78;
583;812;77;
590;794;79;
584;797;79;
571;794;78;
584;799;79;
600;801;77;
592;793;80;
597;802;82;
592;807;78;
597;798;78;
589;790;80;
595;799;78;
591;795;77;
590;795;79;
597;799;76;
599;800;79;
597;807;80;
592;802;77;
598;797;81;
597;797;80;
596;796;76;
586;791;77;
594;795;81;
588;806;81;
599;797;81;
583;797;78;
591;792;80;
583;791;79;
594;793;78;
578;795;80;
591;805;82;
588;800;80;
596;800;77;
593;805;79;
584;803;79;
610;808;78;
605;807;80;
591;801;80;
597;801;84;
590;804;82;
594;804;81;
599;799;82;
587;804;79;
579;801;80;
594;796;79;
582;802;79;
591;799;79;
588;804;79;
590;796;79;
587;802;79;
591;812;78;
604;798;82;
604;801;80;
582;796;83;
589;797;78;
584;806;77;
587;798;82;
598;798;80;
594;804;81;
585;796;84;
588;797;80;
602;800;80;
592;803;79;
596;794;79;
587;796;80;
588;803;79;
590;809;77;
592;797;82;
596;800;80;
597;804;78;
593;804;79;
589;801;82;
591;799;81;
590;804;83;
589;802;78;
604;802;79;
579;804;78;
597;801;78;
598;790;78;
588;799;79;
583;799;78;
604;794;78;
603;796;81;
590;805;81;
593;793;82;
593;799;80;
592;803;80;
583;807;80;
589;799;78;
601;798;79;
589;809;80;
581;804;79;
593;806;79;
594;805;82;
606;800;79;
588;800;76;
592;792;81;
582;795;77;
591;800;78;
603;809;76;
591;793;79;
587;795;79;
590;808;79;
593;797;81;
596;804;81;
596;811;77;
599;800;82;
589;814;82;
598;801;77;
597;804;80;
586;799;81;
591;796;81;
590;804;80;
580;799;78;
595;803;81;
612;803;80;
597;797;77;
596;801;80;
600;794;78;
594;809;79;
597;802;80;
594;808;80;
588;798;80;
591;800;80;
589;801;80;
607;799;79;
589;805;79;
590;794;78;
598;806;81;
595;795;79;
590;794;80;
591;800;79;
597;800;79;
603;802;80;
593;799;79;
591;799;80;
590;802;78;
581;808;80;
594;805;80;
594;789;80;
597;802;78;
600;803;80;
580;803;80;
599;806;81;
590;804;78;
589;800;80;
594;791;81;
585;802;82;
591;805;83;
590;803;75;
593;799;80;
586;801;80;
585;810;79;
599;798;79;
602;802;82;
597;798;81;
589;799;81;
583;794;82;
595;798;78;
598;799;78;
588;795;82;
604;811;81;
595;808;79;
601;812;81;
587;803;83;
585;808;84;
582;805;85;
581;793;82;
585;802;80;
589;798;80;
577;797;80;
577;801;79;
599;801;81;
585;808;82;
596;798;82;
590;798;80;
595;801;81;
579;791;80;
584;804;79;
592;797;80;
588;800;80;
589;800;78;
588;792;78;
596;798;82;
593;795;82;
591;800;79;
593;807;83;
598;801;81;
590;804;80;
596;806;84;
601;799;80;
591;800;80;
612;794;80;
608;794;80;
594;803;82;
596;794;79;
586;807;83;
590;808;82;
588;799;82;
591;800;79;
597;795;81;
585;795;77;
601;792;83;
589;793;81;
584;800;80;
589;796;79;
595;788;79;
591;804;83;
608;792;85;
601;798;79;
600;802;78;
591;801;82;
602;812;79;
590;812;81;
593;812;78;
589;812;77;
579;812;79;
587;812;81;
600;812;79;
585;812;78;
600;812;81;
613;812;80;
566;812;78;
588;812;85;
572;812;83;
540;812;85;
502;812;88;
483;812;78;
467;812;82;
468;812;82;
463;812;80;
448;812;81;
437;812;84;
428;812;75;
435;812;74;
425;812;72;
422;812;71;
423;812;73;
431;812;74;
423;812;75;
415;812;72;
430;812;77;
421;812;72;
425;812;74;
425;812;73;
427;812;72;
422;812;73;
431;812;74;
418;812;75;
429;812;74;
430;812;73;
424;812;74;
426;812;74;
419;812;75;
422;812;77;
428;812;71;
422;812;74;
421;812;75;
424;812;74;
421;812;75;
424;812;70;
424;812;73;
428;812;74;
430;812;73;
421;812;75;
426;812;71;
418;812;74;
419;812;77;
422;812;76;
428;812;74;
431;812;71;
426;812;74;
421;812;72;
425;812;71;
426;812;72;
415;812;73;
423;812;73;
426;812;70;
422;812;73;
418;812;75;
423;812;75;
426;812;74;
417;812;73;
426;812;72;
424;812;72;
432;812;76;
422;812;74;
422;812;69;
420;812;77;
430;812;76;
422;812;74;
426;812;73;
422;812;74;
425;812;74;
425;812;76;
420;812;73;
424;812;77;
424;812;75;
428;812;73;
424;812;74;
425;812;76;
422;812;73;
423;812;73;
425;812;72;
428;812;72;
422;812;77;
423;812;72;
423;812;73;
419;812;74;
425;812;74;
428;812;74;
426;812;74;
436;812;71;
426;812;74;
422;812;74;
423;812;69;
423;812;74;
425;812;73;
429;812;70;
428;812;72;
425;812;73;
426;812;74;
420;812;75;
425;812;71;
431;812;73;
422;812;71;
421;812;77;
419;812;71;
428;812;74;
422;812;76;
424;812;76;
429;812;70;
422;812;74;
424;812;74;
426;812;76;
420;812;71;
426;812;76;
424;812;76;
420;812;76;
422;812;74;
428;812;72;
425;812;75;
429;812;73;
429;812;74;
428;812;73;
434;812;75;
421;812;73;
419;812;71;
425;812;77;
423;812;72;
426;812;74;
