657;69;171;
665;68;167;
656;69;165;
658;68;169;
660;69;165;
653;70;168;
649;70;164;
660;65;168;
650;65;160;
655;65;161;
649;65;163;
663;65;165;
658;65;163;
672;65;164;
656;65;172;
667;65;162;
647;65;163;
655;65;172;
640;65;166;
648;65;164;
663;65;160;
658;65;164;
659;65;166;
660;65;163;
658;65;167;
667;65;167;
661;65;162;
663;65;170;
665;65;166;
647;65;163;
666;65;172;
664;65;169;
653;65;160;
664;65;161;
653;65;163;
657;65;162;
653;65;167;
658;65;168;
656;65;165;
661;65;164;
653;65;164;
653;65;163;
653;65;163;
660;65;164;
662;65;164;
649;65;163;
664;65;163;
663;65;162;
644;65;168;
663;65;169;
652;65;163;
651;65;162;
671;65;164;
652;65;165;
654;65;163;
657;65;160;
653;65;170;
659;65;162;
656;65;165;
655;65;169;
667;65;166;
671;65;166;
657;65;165;
655;65;166;
652;65;162;
646;65;168;
661;65;167;
648;65;163;
657;65;162;
665;65;168;
656;65;163;
641;65;164;
647;65;164;
667;65;163;
650;65;167;
666;65;168;
662;65;161;
658;65;166;
662;65;166;
658;65;170;
663;65;164;
671;65;164;
654;65;160;
647;65;171;
664;65;163;
658;65;166;
659;65;166;
655;65;161;
652;65;166;
656;65;163;
649;65;162;
656;65;165;
655;65;165;
648;65;168;
651;65;162;
652;65;163;
656;65;161;
658;65;166;
663;65;163;
658;65;169;
664;65;169;
667;65;167;
651;65;164;
648;65;163;
659;65;166;
665;65;162;
670;65;164;
651;65;165;
651;65;172;
659;65;169;
655;65;169;
642;65;164;
650;65;166;
642;65;162;
665;65;166;
644;65;165;
657;65;169;
665;65;163;
639;65;167;
660;65;166;
656;65;171;
653;65;165;
651;65;167;
653;65;168;
645;65;169;
676;65;173;
657;65;163;
664;65;168;
650;65;162;
643;65;163;
664;65;161;
661;65;163;
654;65;167;
661;65;165;
656;65;164;
659;65;160;
652;65;162;
643;65;171;
658;65;164;
654;65;160;
658;65;167;
655;65;161;
661;65;161;
648;65;170;
649;65;161;
664;65;165;
666;65;169;
663;65;165;
662;65;168;
651;65;163;
669;65;163;
651;65;168;
669;65;165;
660;65;160;
663;65;167;
669;65;163;
643;65;163;
646;65;167;
663;65;168;
665;65;169;
652;65;162;
649;65;161;
652;65;161;
657;65;169;
647;65;164;
655;65;166;
657;65;163;
650;65;168;
658;65;160;
664;65;166;
652;65;164;
654;65;165;
649;65;165;
656;65;165;
652;65;166;
653;65;163;
658;65;166;
661;65;166;
650;65;162;
656;65;171;
645;65;164;
659;65;164;
653;65;164;
655;65;165;
654;65;167;
650;65;163;
653;65;163;
646;65;168;
662;65;164;
662;65;169;
654;65;165;
655;65;167;
663;65;164;
675;65;162;
666;65;167;
671;65;166;
666;65;168;
655;65;164;
660;65;160;
654;65;164;
663;65;161;
652;65;163;
662;65;168;
644;65;169;
668;65;164;
661;65;164;
657;65;167;
669;65;167;
655;65;167;
662;65;165;
652;65;167;
659;65;161;
657;65;165;
666;65;165;
662;65;166;
668;65;164;
650;65;161;
656;65;166;
659;65;171;
647;65;167;
650;65;161;
668;65;165;
663;65;162;
658;65;170;
658;65;161;
656;65;165;
659;65;165;
662;65;160;
658;65;168;
654;65;167;
661;65;164;
655;65;167;
651;65;164;
655;65;169;
655;65;168;
659;65;161;
653;65;167;
652;65;174;
668;65;164;
638;65;157;
608;65;159;
590;65;159;
537;65;159;
503;65;159;
475;65;159;
464;65;159;
434;65;159;
423;65;159;
410;65;159;
397;65;159;
397;65;159;
391;65;159;
393;65;159;
395;65;159;
400;65;159;
394;65;159;
386;65;159;
390;65;159;
392;65;159;
389;65;159;
393;65;159;
397;65;159;
392;65;159;
387;65;159;
395;65;159;
395;65;159;
397;65;159;
399;65;159;
395;65;159;
387;65;159;
383;65;159;
377;65;159;
367;65;159;
371;65;159;
372;65;159;
375;65;159;
377;65;159;
374;65;159;
372;65;159;
381;65;159;
374;65;159;
374;65;159;
373;65;159;
368;65;159;
372;65;159;
372;65;159;
369;65;159;
373;65;159;
375;65;159;
374;65;159;
370;65;159;
374;65;159;
367;65;159;
373;65;159;
369;65;159;
370;65;159;
375;65;159;
367;65;159;
372;65;159;
371;65;159;
375;65;159;
373;65;159;
372;65;159;
369;65;159;
369;65;159;
372;65;159;
375;65;159;
377;65;159;
374;65;159;
378;65;159;
365;65;159;
367;65;159;
378;65;159;
369;65;159;
372;65;159;
377;65;159;
371;65;159;
370;65;159;
372;65;159;
376;65;159;
378;65;159;
370;65;159;
373;65;159;
371;65;159;
375;65;159;
370;65;159;
369;65;159;
372;65;159;
374;65;159;
371;65;159;
375;65;159;
373;65;159;
374;65;159;
367;65;159;
371;65;159;
371;65;159;
374;65;159;
374;65;159;
369;65;159;
369;65;159;
373;65;159;
367;65;159;
379;65;159;
371;65;159;
374;65;159;
373;65;159;
368;65;159;
375;65;159;
372;65;159;
371;65;159;
373;65;159;
371;65;159;
365;65;159;
367;65;159;
371;65;159;
374;65;159;
375;65;159;
379;65;159;
372;65;159;
373;65;159;
369;65;159;
372;65;159;
368;65;159;
373;65;159;
373;65;159;
373;65;159;
373;65;159;
371;65;159;
372;65;159;
372;65;159;
372;65;159;
372;65;159;
368;65;159;
369;65;159;
369;65;159;
374;65;159;
370;65;159;
370;65;159;
376;65;159;
371;65;159;
368;65;159;
365;65;159;
370;65;159;
371;65;159;
377;65;159;
364;65;159;
369;65;159;
374;65;159;
375;65;159;
373;65;159;
377;65;159;
376;65;159;
374;65;159;
361;65;159;
371;65;159;
372;65;159;
373;65;159;
366;65;159;
370;65;159;
373;65;159;
373;65;159;
374;65;159;
374;65;159;
378;65;159;
368;65;159;
376;65;159;
376;65;159;
368;65;159;
370;65;159;
368;65;159;
365;65;159;
334;65;159;
286;65;159;
241;65;159;
193;65;159;
156;65;159;
114;65;159;
92;65;159;
72;65;159;
70;65;159;
69;65;159;
71;65;159;
69;65;159;
71;65;159;
71;65;159;
70;65;159;
70;65;159;
72;65;159;
70;65;159;
71;65;159;
66;65;159;
71;65;159;
69;65;159;
70;65;159;
69;65;159;
72;65;159;
70;65;159;
71;65;159;
66;65;159;
59;65;159;
58;65;159;
57;65;159;
58;65;159;
56;65;159;
59;65;159;
58;65;159;
54;65;159;
59;65;159;
55;65;159;
56;65;159;
58;65;159;
55;65;159;
56;65;159;
55;65;159;
56;65;159;
55;65;159;
58;65;159;
58;65;159;
55;65;159;
57;65;159;
56;65;159;
56;65;159;
55;65;159;
55;65;159;
56;65;159;
57;65;159;
53;65;159;
55;65;159;
55;65;159;
58;65;159;
55;65;159;
57;65;159;
54;65;159;
57;65;159;
57;65;159;
57;65;159;
57;65;159;
57;65;159;
56;65;159;
54;65;159;
55;65;159;
57;65;159;
57;65;159;
56;65;159;
58;65;159;
58;65;159;
54;65;159;
56;65;159;
53;65;159;
58;65;159;
57;65;159;
55;65;159;
58;65;159;
56;65;159;
57;65;159;
58;65;159;
55;65;159;
56;65;159;
56;65;159;
57;65;159;
56;65;159;
57;65;159;
54;65;159;
56;65;159;
55;65;159;
56;65;159;
58;65;159;
58;65;159;
55;65;159;
58;65;159;
58;65;159;
59;65;159;
58;65;159;
55;65;159;
58;65;159;
57;65;159;
57;65;159;
55;65;159;
58;65;159;
58;65;159;
54;65;159;
57;65;159;
56;65;159;
57;65;159;
56;65;159;
58;65;159;
58;65;159;
56;65;159;
53;65;159;
55;65;159;
57;65;159;
56;65;159;
58;65;159;
55;65;159;
60;65;159;
58;65;159;
58;65;159;
54;65;159;
57;65;159;
59;65;159;
58;65;159;
54;65;159;
57;65;159;
58;65;159;
56;65;159;
58;65;159;
57;65;159;
58;65;159;
58;65;159;
59;65;159;
56;65;159;
56;65;159;
57;65;159;
57;65;159;
58;65;159;
57;65;159;
56;65;159;
58;65;159;
60;65;159;
55;65;159;
55;65;159;
56;65;159;
56;65;159;
58;65;159;
57;65;159;
54;65;159;
56;65;159;
55;65;159;
58;65;159;
55;65;159;
58;65;159;
57;65;159;
56;65;159;
56;65;159;
56;65;159;
53;65;159;
56;65;159;
56;65;159;
59;65;159;
55;65;159;
56;65;159;
56;65;159;
57;65;159;
57;65;159;
56;65;159;
55;65;159;
58;65;159;
57;65;159;
58;65;159;
57;65;159;
56;65;159;
55;65;159;
55;65;159;
56;65;159;
56;65;159;
57;65;159;
58;65;159;
57;65;159;
58;65;159;
58;65;159;
60;65;159;
58;65;159;
