707;57;155;
713;51;156;
713;55;152;
706;56;156;
722;54;157;
705;52;155;
703;56;158;
711;56;159;
707;50;154;
705;55;150;
713;55;153;
709;51;160;
709;56;155;
713;55;151;
720;50;152;
708;53;158;
717;53;155;
708;55;156;
719;55;152;
706;53;152;
710;53;155;
711;53;159;
699;55;159;
713;53;153;
702;52;158;
713;54;154;
712;53;152;
709;55;156;
715;55;149;
702;51;157;
708;53;153;
708;56;152;
701;53;150;
713;53;157;
706;52;155;
708;53;155;
705;55;160;
705;56;154;
705;52;156;
705;55;156;
715;53;157;
711;56;152;
713;54;159;
711;56;150;
702;53;155;
707;50;156;
710;55;155;
697;54;152;
711;53;156;
705;54;158;
707;53;156;
704;53;154;
717;55;155;
708;54;158;
701;54;154;
707;55;159;
702;55;154;
704;54;155;
708;54;159;
702;52;154;
700;54;148;
718;54;155;
709;52;151;
709;54;153;
713;54;150;
716;52;152;
712;51;158;
710;51;155;
708;55;148;
711;56;152;
709;52;159;
705;53;156;
714;51;153;
712;50;152;
712;52;153;
704;54;153;
703;50;152;
697;50;157;
716;50;157;
712;50;155;
710;48;153;
709;50;156;
707;49;150;
713;52;149;
703;50;157;
709;50;153;
707;54;156;
708;52;153;
710;50;152;
705;50;156;
707;50;150;
708;49;149;
722;50;154;
700;54;152;
714;51;151;
699;53;154;
699;52;155;
719;50;155;
714;51;153;
701;50;158;
713;49;154;
707;50;156;
713;50;152;
700;51;158;
716;49;154;
702;49;157;
707;49;152;
704;50;156;
715;49;159;
708;50;158;
706;51;158;
718;49;155;
707;49;151;
711;46;153;
712;50;157;
711;48;160;
710;46;157;
707;52;158;
705;49;153;
702;49;161;
705;50;152;
712;50;153;
704;49;159;
717;49;156;
713;51;159;
714;49;153;
710;49;158;
706;49;153;
702;47;153;
712;48;153;
699;51;154;
704;46;158;
716;48;155;
707;49;152;
705;50;157;
714;51;147;
710;51;160;
705;52;152;
706;49;157;
701;50;153;
709;49;154;
728;53;160;
707;48;155;
710;48;152;
705;51;160;
713;46;156;
705;47;159;
716;51;151;
701;48;154;
708;48;150;
707;49;152;
720;46;153;
710;50;160;
710;49;153;
707;49;154;
707;49;153;
704;48;150;
710;47;157;
709;49;152;
697;49;151;
700;49;156;
709;48;153;
712;50;157;
711;48;158;
706;49;160;
702;50;153;
709;48;155;
709;47;156;
710;48;152;
712;49;156;
711;45;155;
700;49;156;
707;47;153;
709;46;158;
708;48;154;
700;47;153;
704;50;155;
707;48;150;
709;50;153;
705;47;150;
707;47;156;
711;46;154;
696;46;152;
709;49;155;
700;47;158;
706;46;152;
712;47;153;
705;45;149;
714;48;154;
715;49;153;
705;49;156;
712;49;151;
710;48;153;
709;48;155;
710;48;161;
705;47;153;
702;46;155;
709;45;157;
710;46;156;
702;47;154;
713;50;155;
710;49;154;
712;46;151;
706;47;153;
703;47;155;
703;46;153;
708;49;159;
719;46;156;
709;45;158;
706;45;154;
708;45;154;
712;47;152;
708;49;153;
698;47;154;
708;48;156;
703;47;157;
702;47;154;
701;46;158;
695;46;152;
707;48;153;
709;45;157;
712;48;157;
705;46;154;
708;47;154;
709;46;155;
712;46;155;
719;46;155;
701;46;156;
705;49;156;
707;49;152;
709;48;152;
710;48;153;
709;46;157;
701;46;156;
704;49;154;
703;47;154;
710;46;154;
711;47;156;
701;46;156;
704;47;155;
700;44;154;
713;45;156;
707;43;155;
711;44;153;
709;45;152;
719;47;158;
712;49;158;
700;47;152;
700;47;153;
714;45;155;
705;49;156;
708;46;151;
719;46;156;
708;46;154;
713;46;153;
709;48;151;
708;45;153;
711;47;151;
713;48;154;
713;49;149;
706;45;155;
708;48;154;
701;46;153;
705;48;152;
709;46;156;
710;45;154;
712;49;153;
704;46;153;
708;50;152;
709;45;151;
714;48;154;
712;46;155;
710;46;152;
703;48;153;
703;44;155;
709;46;157;
708;46;155;
696;47;150;
700;46;153;
705;46;154;
704;45;152;
704;47;160;
704;49;158;
702;46;155;
709;46;149;
707;47;151;
706;48;156;
703;46;150;
702;46;152;
712;46;153;
709;47;156;
717;48;156;
702;45;157;
704;46;154;
709;46;151;
710;44;157;
705;45;155;
695;46;153;
704;48;152;
704;46;157;
704;46;158;
706;49;155;
704;44;156;
703;48;153;
707;43;151;
708;50;152;
705;47;153;
703;49;152;
715;48;153;
710;43;151;
709;45;152;
708;46;149;
708;46;151;
710;46;154;
718;43;154;
694;60;153;
713;61;156;
703;61;152;
707;61;148;
698;61;154;
682;61;153;
658;61;152;
666;61;155;
662;61;155;
661;61;152;
645;61;150;
634;61;156;
624;61;164;
619;61;156;
605;61;167;
602;61;159;
575;61;159;
566;61;152;
549;61;151;
527;61;150;
501;61;148;
496;61;156;
473;61;152;
461;61;150;
449;61;154;
451;61;155;
437;61;154;
433;61;154;
436;61;152;
442;61;151;
444;61;154;
437;61;147;
441;61;148;
443;61;155;
440;61;155;
439;61;154;
439;61;149;
445;61;151;
442;61;156;
442;61;150;
440;61;155;
440;61;157;
444;61;154;
442;61;155;
440;61;154;
447;61;151;
442;61;149;
440;61;153;
440;61;157;
435;61;153;
440;61;158;
436;61;154;
442;61;159;
442;61;152;
436;61;152;
425;61;151;
412;61;156;
404;61;158;
404;61;153;
405;61;161;
407;61;148;
409;61;149;
406;61;150;
403;61;156;
406;61;158;
404;61;151;
405;61;150;
403;61;156;
405;61;152;
402;61;153;
399;61;148;
401;61;155;
406;61;153;
402;61;153;
404;61;153;
404;61;150;
405;61;149;
401;61;154;
405;61;154;
403;61;151;
406;61;154;
406;61;156;
406;61;155;
403;61;151;
405;61;150;
402;61;155;
409;61;152;
409;61;155;
400;61;152;
405;61;157;
402;61;153;
402;61;152;
406;61;152;
401;61;153;
405;61;157;
408;61;154;
401;61;152;
407;61;154;
402;61;159;
405;61;154;
408;61;159;
403;61;152;
401;61;156;
408;61;152;
404;61;153;
406;61;155;
403;61;154;
407;61;148;
405;61;152;
403;61;155;
401;61;156;
400;61;159;
405;61;155;
403;61;152;
403;61;154;
401;61;159;
406;61;156;
406;61;153;
406;61;152;
405;61;156;
405;61;157;
409;61;150;
405;61;156;
403;61;147;
404;61;152;
406;61;155;
410;61;153;
402;61;153;
412;61;155;
399;61;150;
405;61;150;
402;61;152;
401;61;149;
403;61;150;
404;61;154;
411;61;152;
405;61;152;
404;61;158;
407;61;154;
410;61;153;
406;61;155;
404;61;149;
409;61;154;
403;61;151;
408;61;155;
405;61;151;
400;61;158;
409;61;152;
409;61;152;
405;61;150;
408;61;150;
402;61;158;
402;61;156;
402;61;154;
404;61;156;
408;61;149;
403;61;151;
403;61;150;
405;61;153;
401;61;154;
400;61;151;
405;61;155;
409;61;155;
405;61;150;
397;61;163;
401;61;153;
405;61;153;
405;61;150;
407;61;158;
404;61;151;
406;61;156;
401;61;151;
407;61;157;
408;61;146;
402;61;153;
402;61;151;
404;61;150;
404;61;160;
408;61;151;
400;61;154;
407;61;154;
406;61;154;
407;61;156;
406;61;152;
407;61;150;
404;61;157;
405;61;152;
404;61;152;
406;61;151;
395;61;156;
371;61;155;
356;61;154;
328;61;157;
313;61;152;
283;61;149;
248;61;155;
229;61;153;
209;61;162;
190;61;158;
164;61;153;
142;61;158;
119;61;157;
98;61;159;
81;61;153;
76;61;158;
68;61;155;
